1,1,1,0,0
0.75,0.75,0.75,0,0.25
0.5104166666666666,0.75,0.75,0,0.5931367239266071
0.30555555555555564,0.5104166666666667,0.7500000000000001,1,0.9766958123218844
0.19618055555555555,0.5104166666666666,0.5104166666666666,2,1.3140628677161985
0.16319444444444445,0.31510416666666663,0.5164930555555555,3,1.5658707194716115
0.15972222222222224,0.31510416666666663,0.5321180555555556,4,1.7806285664823687
0.15972222222222224,0.19791666666666666,0.3185763888888889,5,1.9711648263033248
0.15972222222222224,0.19791666666666666,0.3185763888888889,6,2.144603847571328
0.15972222222222224,0.16493055555555558,0.3263888888888889,7,2.2935725751985423
0.15972222222222224,0.16493055555555558,0.2074652777777778,8,2.4410119250631466
0.11979166666666664,0.15972222222222218,0.21267361111111108,9,2.6212426173537744
0.09982638888888883,0.15972222222222215,0.21267361111111105,10,2.7915920714969302
0.08680555555555555,0.1597222222222222,0.17621527777777776,11,2.9438978283482866
0.043402777777777776,0.15972222222222218,0.17621527777777773,12,3.1299481390511734
0.0234375,0.15972222222222218,0.17968749999999994,13,3.303383303970556
0.010416666666666664,0.15972222222222218,0.1631944444444444,14,3.4681315659368717
0.010416666666666664,0.1597222222222222,0.17274305555555552,15,3.5947634197560627
0.007330246913580244,0.1597222222222222,0.1741898148148148,16,3.7078816146022406
0.0069444444444444415,0.1597222222222222,0.16531635802469136,17,3.808772348160063
0.0069444444444444415,0.1597222222222222,0.1678776577503429,17,3.905386041415439
0.005787037037037034,0.141332304526749,0.17821573502514862,18,4.008569764204607
0.005208333333333331,0.14583809632677946,0.168686175887822,19,4.1017999453758796
0.005208333333333331,0.12373423449169334,0.1704234777472946,20,4.206714402798406
0.004436728395061727,0.12669562566681908,0.1786479766803841,21,4.293887320400047
0.0034722222222222207,0.10717806927297667,0.1678645595183661,21,4.389973281784153
0.0034722222222222207,0.11180412665752171,0.1741933870598994,22,4.474633876146903
0.002893518518518518,0.09361782693187012,0.18142003886602648,23,4.565563694620809
0.0017361111111111104,0.09470736168267033,0.16917081047096477,24,4.663277308240807
0.0017361111111111104,0.08859167809785094,0.17162732434080175,25,4.749886732461129
0.0017361111111111104,0.08935137555250725,0.17998042409693643,26,4.842473688880436
0.0013503086419753081,0.0865626428898034,0.16995908588629785,27,4.92844594597113
0,0.08720802850175277,0.17428150243865265,27,5.013961730483729
0,0.08573626352690138,0.1750364368998628,28,5.103262663611905
0,0.08618398491083674,0.16191438995579935,29,5.189200207315898
0,0.08553621780216428,0.17430055441243708,30,5.262558984760744
0,0.08566481862520955,0.17670943834781278,31,5.349231173346681
0,0.08518851928059747,0.16010564319463494,32,5.413561642217325
0,0.08521233424782806,0.16368265127267184,33,5.4904555783444975
0,0.08506944444444443,0.17638555479347662,33,5.557733514858264
0,0.08532664609053497,0.15094878829446728,34,5.62463054260892
0,0.07935385230909922,0.15738597393689985,35,5.698645251511396
0,0.0814829103795153,0.1604920410379515,36,5.773591738216007
0,0.07967773586343543,0.13473674935223287,37,5.8380805225339945
0,0.08206875857338819,0.1441451498437738,38,5.9121664745086004
0,0.0728407564586191,0.15044986473098612,38,5.989083341090983
0,0.07627219554945891,0.11796684480262155,39,6.061410562381627
0,0.06460048010973936,0.1256072816643804,40,6.124853970267314
0,0.07164137517146774,0.13567476137402834,41,6.1942089115099375
0,0.05932189262307574,0.11264479500076205,42,6.2572224244225
0,0.061272338439262296,0.11906411941777167,43,6.32226735152021
